comment_id,video_id,author,updated_at,like_count,cleaned_text,roberta_label,roberta_confidence,sentiment_label,entities,keywords,topic_id,topic_keywords
dd00bbaf6cf7b2b1,6ebXffTl4do,@lesleylawson8094,2026-06-22T16:39:36Z,0,hahaha Trump lost the war! laughing stock of the world? Iran won 300 billion dollars from the USA,LABEL_0,0.6322996616363525,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""300 billion dollars"", ""label"": ""MONEY""}, {""text"": ""USA"", ""label"": ""GPE""}]","[""iran won"", ""300 billion"", ""lost the"", ""hahaha"", ""dollars""]",9,"the, to, trump, is, iran"
bd19811c15cd50e6,6ebXffTl4do,@luishon11,2026-06-22T01:26:36Z,0,now FAKE NEWS work for the enemies of the USA,LABEL_0,0.9589166045188904,Anti,[],"[""work for"", ""work"", ""the usa"", ""usa"", ""for the""]",8,"the, is, and, to, of"
8e786d3a7d2506f3,6ebXffTl4do,@dejavu2030,2026-06-22T16:34:43Z,0,Trump is the boss. Period.,LABEL_1,0.5103719830513,Neutral,"[{""text"": ""Trump"", ""label"": ""ORG""}]","[""period"", ""boss"", ""is the"", ""trump is"", ""trump""]",-1,
99fc5b8e5fd012aa,6ebXffTl4do,@toniopensdoors,2026-06-22T01:26:57Z,0,Who owns CBS?,LABEL_1,0.749160647392273,Neutral,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""who"", ""cbs""]",-1,
1cf178854e820d95,6ebXffTl4do,@crispark9797,2026-06-22T16:27:46Z,0,Trump is a narcissistic pathological liar and a sociopath. That's all you need to know to understand Trump's behavior and actions.,LABEL_0,0.9546091556549072,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Trump"", ""label"": ""ORG""}]","[""pathological"", ""to understand"", ""that all"", ""pathological liar"", ""actions""]",9,"the, to, trump, is, iran"
86566de8e4c673e5,6ebXffTl4do,@LARRY-j3f4z,2026-06-22T01:27:48Z,0,DEMS UNIMPRESSED BECAUSE DEMS NO LONGER ARE DEMS JUST NAME ONLY. THEY ARE DONE AND THEY KNOW IT BUT CBS OF COURSE WON'T TELL YOU THAT,LABEL_0,0.6655174493789673,Anti,"[{""text"": ""NAME"", ""label"": ""ORG""}, {""text"": ""CBS OF COURSE WON'T"", ""label"": ""ORG""}]","[""they"", ""are"", ""you that"", ""name"", ""of course""]",0,"he, trump, the, but, and"
86f0863ff7c6f900,6ebXffTl4do,@EddieMapula,2026-06-22T01:27:55Z,0,Any one being NEGATIVE YOUR STUPID DUB AND STUPID . Trump is winners let him work for the best. USA 🇱🇷❤️❤️❤️,LABEL_2,0.42299091815948486,Pro,"[{""text"": ""one"", ""label"": ""CARDINAL""}, {""text"": ""Trump"", ""label"": ""ORG""}]","[""stupid"", ""work for"", ""negative"", ""let him"", ""winners""]",0,"the, to, is, it, war"
d72188af1f4d2018,6ebXffTl4do,@russellcaldarola9707,2026-06-22T01:28:04Z,0,CBS still being CBS never watch them never will.,LABEL_0,0.6720362305641174,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}, {""text"": ""CBS"", ""label"": ""ORG""}]","[""never"", ""cbs"", ""cbs still"", ""watch"", ""being""]",4,"cbs, news, is, fake, the"
5057f5adf68326d9,6ebXffTl4do,@ste7en777,2026-06-22T15:43:39Z,0,i feel so much hate for everyone,LABEL_0,0.9778885841369629,Anti,[],"[""so much"", ""everyone"", ""much"", ""feel"", ""so""]",3,"the, to, he, trump, and"
af828715c06be2fe,6ebXffTl4do,@ChristianRukiza,2026-06-22T16:49:38Z,0,those polls were pulled out of thin air,LABEL_0,0.5496196746826172,Anti,[],"[""thin"", ""thin air"", ""air"", ""polls"", ""were""]",8,"the, is, and, to, of"
214170f2c9491184,6ebXffTl4do,@ste7en777,2026-06-22T15:43:23Z,0,i9 won't be more careful i am SO FUCKIGN CAREFUL every time i type,LABEL_0,0.6899291276931763,Anti,[],"[""careful"", ""so fuckign"", ""fuckign"", ""am so"", ""every""]",2,"the, to, you, of, iran"
b4a799c89a13d183,6ebXffTl4do,@PaulCarroll-x1g,2026-06-22T01:31:00Z,0,"Trump , Vance and Graham need socks in their mouths. What kind of BS negotiation happens in public and on TV and social media?",LABEL_0,0.891596794128418,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Vance"", ""label"": ""PERSON""}, {""text"": ""Graham"", ""label"": ""PERSON""}]","[""and"", ""in public"", ""kind"", ""tv"", ""vance and""]",5,"the, and, of, is, to"
cfc426bcc2526bf7,6ebXffTl4do,@ste7en777,2026-06-22T15:42:51Z,0,i think this might be a dream a very very bad dream,LABEL_0,0.8970152735710144,Anti,[],"[""very"", ""think this"", ""very very"", ""might"", ""bad""]",0,"he, trump, the, but, and"
8c668be42ae2fa96,6ebXffTl4do,@ste7en777,2026-06-22T15:42:18Z,0,so FUCKIGN ANGRY,LABEL_0,0.9762810468673706,Anti,[],"[""fuckign"", ""so fuckign"", ""so""]",2,"the, to, you, of, iran"
0923b02690935b58,6ebXffTl4do,@ste7en777,2026-06-22T15:42:08Z,0,i am super careful as it ype,LABEL_1,0.7273383736610413,Neutral,[],"[""careful"", ""super"", ""am"", ""as"", ""it""]",-1,
62aecd03ff781305,6ebXffTl4do,@ste7en777,2026-06-22T15:41:54Z,0,trying to get trump killed now,LABEL_0,0.7143998742103577,Anti,[],"[""killed"", ""to get"", ""trying to"", ""trying"", ""now""]",0,"he, trump, the, but, and"
ca1a024dee639e07,6ebXffTl4do,@FBAagent,2026-06-22T01:34:43Z,0,Sounds like bibi called and epstein was invoked,LABEL_1,0.7999584078788757,Neutral,[],"[""and epstein"", ""sounds"", ""called"", ""bibi"", ""epstein""]",-1,
acde6b50c2369b7e,6ebXffTl4do,@salvatorecostanza8368,2026-06-22T01:35:04Z,0,God Bless Trump,LABEL_2,0.8855182528495789,Pro,[],"[""bless"", ""god bless"", ""god"", ""trump""]",1,"trump, god, bless, out, looks"
da393c865e005e5c,6ebXffTl4do,@YouLookingAtMeBro,2026-06-22T16:48:14Z,0,There will never be a deal while negotiating with the IRGC. Regime change must happen.,LABEL_0,0.675991952419281,Anti,"[{""text"": ""IRGC"", ""label"": ""ORG""}]","[""there will"", ""will never"", ""regime change"", ""happen"", ""negotiating""]",7,"and, not, he, the, they"
cb24f6ea81dbef56,6ebXffTl4do,@mishanhan526,2026-06-22T01:23:56Z,0,Fake news,LABEL_0,0.8548171520233154,Anti,[],"[""fake news"", ""fake"", ""news""]",4,"cbs, news, is, fake, the"
76b27d97b4699019,6ebXffTl4do,@ste7en777,2026-06-22T15:41:30Z,0,i canm't stand it any more,LABEL_0,0.9658875465393066,Anti,[],"[""stand"", ""any"", ""more"", ""it""]",7,"and, not, he, the, they"
afaca7d1b8ac640b,6ebXffTl4do,@tomasromero9573,2026-06-22T01:19:02Z,0,"Iran will become the United States favorite trading partner, like China and Vietnam! Trade not war!",LABEL_2,0.7007560729980469,Pro,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""the United States"", ""label"": ""GPE""}, {""text"": ""China"", ""label"": ""GPE""}, {""text"": ""Vietnam"", ""label"": ""GPE""}]","[""trading"", ""iran will"", ""vietnam"", ""trade"", ""china and""]",9,"the, iran, of, and, he"
06415d047e4c3e29,6ebXffTl4do,@journalistedisoncarter,2026-06-22T20:33:34Z,0,"Taking the straight of Hormuz would be the bloodiest war in my lifetime. An endless war and I'd bet my bottom dollar we'd lose 80,000 troops easy. Vietnam was 58,220.",LABEL_0,0.8850609660148621,Anti,"[{""text"": ""Hormuz"", ""label"": ""PERSON""}, {""text"": ""80,000"", ""label"": ""CARDINAL""}, {""text"": ""Vietnam"", ""label"": ""GPE""}, {""text"": ""58,220"", ""label"": ""CARDINAL""}]","[""my"", ""war"", ""would be"", ""80"", ""war in""]",4,"cbs, news, is, fake, the"
f20cd48603bb7454,6ebXffTl4do,@OurObservedWorld,2026-06-22T19:41:30Z,0,"I am so impressed with his Incredible Leadership Ability. He fixed our country, defeated Iran completely, everything is cheaper. And now, the straight of Harmus is going to be open, something Biden could never do.",LABEL_2,0.8377887606620789,Pro,"[{""text"": ""Incredible Leadership Ability"", ""label"": ""WORK_OF_ART""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Harmus"", ""label"": ""ORG""}, {""text"": ""Biden"", ""label"": ""PERSON""}]","[""ability"", ""straight of"", ""impressed with"", ""impressed"", ""something""]",9,"the, iran, of, and, he"
10da504df1480624,6ebXffTl4do,@leoramos9909,2026-06-22T19:29:39Z,0,The Greatest President of the United States of America Donald J Trump. USA One of the hardest working Presidents ever.,LABEL_2,0.9279806017875671,Pro,"[{""text"": ""the United States of America"", ""label"": ""GPE""}, {""text"": ""Donald J Trump"", ""label"": ""PERSON""}]","[""of the"", ""of"", ""of america"", ""greatest"", ""the greatest""]",9,"the, iran, of, and, he"
966de4fb7fe909c7,6ebXffTl4do,@DanielleChappell-p2z,2026-06-22T19:21:59Z,0,This is crazy,LABEL_0,0.5516247153282166,Anti,[],"[""crazy"", ""this is"", ""this"", ""is""]",9,"the, to, trump, is, iran"
3240b482dfd43778,6ebXffTl4do,@DanielleChappell-p2z,2026-06-22T19:21:41Z,0,I don’t believe this,LABEL_0,0.8591961860656738,Anti,[],"[""don believe"", ""believe"", ""don"", ""this""]",9,"the, to, trump, is, iran"
d908b6a1e6d5b960,6ebXffTl4do,@supermankallel,2026-06-22T19:19:32Z,0,Trump is an example that money doesn't buy happiness and that if he truly loved God he wouldn't be an asshole threatening invasion of other countries and fighting with our allies for no reason.,LABEL_0,0.934259831905365,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}]","[""an"", ""that"", ""wouldn be"", ""that if"", ""truly""]",7,"and, not, he, the, they"
2a898eee3b52cc01,6ebXffTl4do,@Burl_Schnarl,2026-06-22T19:15:34Z,0,BS news about the BS admin,LABEL_0,0.5492041110992432,Anti,"[{""text"": ""BS"", ""label"": ""ORG""}]","[""bs"", ""the bs"", ""about the"", ""about"", ""news""]",2,"the, to, you, of, iran"
6d43e6ff1b3257b1,6ebXffTl4do,@Raptoraddict6610,2026-06-22T18:36:41Z,0,"Trump, once again, simply can't keep his foolish comments to himself.",LABEL_0,0.9411559700965881,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}]","[""keep his"", ""foolish"", ""once"", ""once again"", ""can keep""]",3,"the, to, he, trump, and"
d74d6e947c66ad43,6ebXffTl4do,@saiira4261,2026-06-22T18:20:13Z,0,Trump yo no Ablo de ti,LABEL_1,0.740997850894928,Neutral,[],"[""no"", ""trump""]",-1,
287a87623c6622f1,6ebXffTl4do,@JoeMcPearson,2026-06-22T01:23:36Z,0,Bro keep moving the goal post..make peace more confusing again,LABEL_0,0.5143857002258301,Anti,[],"[""moving"", ""make peace"", ""keep"", ""make"", ""more""]",4,"cbs, news, is, fake, the"
64502bfe81f51cc1,6ebXffTl4do,@pingamalinga,2026-06-22T01:20:33Z,0,This is a Wendys,LABEL_1,0.7772413492202759,Neutral,[],"[""this is"", ""this"", ""is""]",-1,
c1412f3a757eae0b,6ebXffTl4do,@m.lpardew9266,2026-06-22T01:21:28Z,0,Cbs is liars fake polls,LABEL_0,0.9184989929199219,Anti,"[{""text"": ""Cbs"", ""label"": ""ORG""}]","[""fake polls"", ""cbs is"", ""polls"", ""fake"", ""cbs""]",4,"cbs, news, is, fake, the"
a798060e5b3d141b,6ebXffTl4do,@iProtest_podcast,2026-06-22T17:35:33Z,0,CBS is compromised,LABEL_0,0.8273404836654663,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""cbs is"", ""cbs"", ""is""]",4,"cbs, news, is, fake, the"
a69e8e97a33973e4,6ebXffTl4do,@camnorwood157,2026-06-22T01:21:48Z,0,Fcbs.,LABEL_1,0.5692721009254456,Neutral,"[{""text"": ""Fcbs"", ""label"": ""ORG""}]",[],-1,
51715b8140f9c3ab,6ebXffTl4do,@sherryclay4323,2026-06-22T01:22:16Z,0,"President Trump don’t be concerned about Iran killers of Humanity. Pray Pray Pray to Lord Jesus Christ, HE is our Champion, prayers pushed the enemy back 👑🩸☦️🌈",LABEL_1,0.6087766885757446,Neutral,"[{""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Humanity"", ""label"": ""NORP""}, {""text"": ""Pray Pray Pray"", ""label"": ""PERSON""}, {""text"": ""Jesus Christ"", ""label"": ""PERSON""}, {""text"": ""Champion"", ""label"": ""ORG""}, {""text"": ""\ud83d\udc51"", ""label"": ""PERSON""}, {""text"": ""\u2626"", ""label"": ""PERSON""}]","[""lord jesus"", ""don be"", ""is our"", ""about iran"", ""jesus christ""]",-1,
2816f77a512031ad,6ebXffTl4do,@joenobody7495,2026-06-22T17:09:57Z,0,The USA is a nobody. It's a nothing state. Trump is nothing person. Iran is a civilization. The USA is failing domestically because it fails as a civilization. Americans cannot even get healthcare. What use is a state that cannot meet the needs of its people?,LABEL_0,0.954624354839325,Anti,"[{""text"": ""USA"", ""label"": ""GPE""}, {""text"": ""Trump"", ""label"": ""PERSON""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""USA"", ""label"": ""GPE""}, {""text"": ""Americans"", ""label"": ""NORP""}]","[""civilization"", ""is"", ""the usa"", ""cannot"", ""state""]",8,"the, is, and, to, of"
3ebe21e6c7a84a48,6ebXffTl4do,@joenobody7495,2026-06-22T16:58:20Z,0,What a fool.,LABEL_0,0.9578659534454346,Anti,[],"[""fool"", ""what""]",1,"of, so, the, and, his"
e02d92f9f710c306,6ebXffTl4do,@Keith-x8b,2026-06-22T01:23:23Z,0,Hare Krishna Hare Krishna Krishna Krishna Hare Hare Hare Rama Hare Rama Rama Rama Hare Hare,LABEL_1,0.9023908972740173,Neutral,[],[],-1,
1f51c64333a9f4af,6ebXffTl4do,@melimelo1972,2026-06-22T01:35:07Z,0,to muck talking just do it,LABEL_0,0.7034945487976074,Anti,[],"[""just do"", ""talking"", ""do it"", ""do"", ""just""]",3,"the, to, he, trump, and"
2d48daa08794b591,6ebXffTl4do,@trainsacomin2088,2026-06-22T15:37:17Z,0,"Iran wasn't worth the effort, but TikTok lite is.got it",LABEL_0,0.5398678183555603,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""TikTok"", ""label"": ""ORG""}, {""text"": ""is.got"", ""label"": ""GPE""}]","[""iran wasn"", ""worth the"", ""wasn"", ""worth"", ""got""]",9,"the, to, trump, is, iran"
b57002b2b2e250f9,6ebXffTl4do,@kevinmurphy7608,2026-06-22T13:01:25Z,0,Taco Tuesday market odds: war crime threats or peace deal imminent?,LABEL_1,0.642058789730072,Neutral,"[{""text"": ""Taco"", ""label"": ""GPE""}, {""text"": ""Tuesday"", ""label"": ""DATE""}]","[""crime"", ""threats or"", ""tuesday"", ""war crime"", ""market""]",-1,
f104fed32b2766e8,6ebXffTl4do,@ElmerCarter-r9d,2026-06-22T01:46:00Z,0,Get it done Trump.❤,LABEL_2,0.7622178196907043,Pro,"[{""text"": ""Trump"", ""label"": ""PERSON""}]","[""it done"", ""get it"", ""done"", ""get"", ""it""]",8,"the, to, in, we, trump"
6305a5bc689c5666,6ebXffTl4do,@bwmcelya,2026-06-22T01:42:39Z,0,"CBS News, and the rest of the tripartite broadcast oligopoly, are now under the control trump and project2026. They have sold their soul. Why would I care what they say, about anything?",LABEL_0,0.8824363946914673,Anti,"[{""text"": ""CBS News"", ""label"": ""ORG""}, {""text"": ""project2026"", ""label"": ""ORG""}]","[""they"", ""are now"", ""they have"", ""sold"", ""say about""]",3,"the, to, he, trump, and"
db34c61c859a43f5,6ebXffTl4do,@MoonOwl2012,2026-06-22T01:42:55Z,0,Lies start wars and keep them going. The polls are not accurate. This was a huge victory for America and the world. Any nuclear threat from Iran has been neutralized and America controls the flow of oil in the world. Middle East countries in the region are now actively participating in reining in Iran and ending the nonsense wars and destruction. Godspeed President Trump. Time for the truth and peace.,LABEL_1,0.4389859437942505,Neutral,"[{""text"": ""America"", ""label"": ""GPE""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""America"", ""label"": ""GPE""}, {""text"": ""Middle East"", ""label"": ""LOC""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Godspeed"", ""label"": ""PERSON""}, {""text"": ""Trump"", ""label"": ""PERSON""}]","[""and"", ""the"", ""wars and"", ""in"", ""wars""]",-1,
4e6ca7677b2df7fe,6ebXffTl4do,@tommylucero2931,2026-06-22T14:13:10Z,0,"He is not smart, his whole family has a bounty on their own lives for killing the 130 Iranian children, and trump was trying to buy their lives back by giving what Iran wants,",LABEL_0,0.9472878575325012,Anti,"[{""text"": ""130"", ""label"": ""CARDINAL""}, {""text"": ""Iranian"", ""label"": ""NORP""}, {""text"": ""Iran"", ""label"": ""GPE""}]","[""lives"", ""their"", ""on their"", ""iran wants"", ""giving""]",5,"the, and, of, is, to"
50a15597b1932fea,6ebXffTl4do,@ji94creates,2026-06-22T14:09:49Z,0,We are trying our best to find a common ground,LABEL_2,0.5753374695777893,Pro,[],"[""our best"", ""common"", ""we are"", ""ground"", ""trying""]",5,"our, is, and, this, in"
0d7b48f659c114d4,6ebXffTl4do,@jeanreed1975,2026-06-22T01:44:44Z,0,"Donald holds the U.S. and other countries in limbo, enjoying every twisted minute of fake - or is it? - deception.",LABEL_0,0.8859596848487854,Anti,"[{""text"": ""Donald"", ""label"": ""PERSON""}, {""text"": ""U.S."", ""label"": ""GPE""}, {""text"": ""minute"", ""label"": ""TIME""}]","[""holds the"", ""minute"", ""other countries"", ""countries in"", ""holds""]",5,"the, and, of, is, to"
9945a11b93d58ef5,6ebXffTl4do,@Aristotelezz,2026-06-22T01:44:53Z,0,"Clearly, Iran got a copy of The Art of the Deal. It's time the great negotiator, and FIFA peace price winner, himself steps forward.",LABEL_1,0.6653643846511841,Neutral,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""The Art of the Deal"", ""label"": ""WORK_OF_ART""}, {""text"": ""FIFA"", ""label"": ""ORG""}]","[""of the"", ""clearly"", ""winner"", ""fifa"", ""fifa peace""]",-1,
1d1d21d2346d4949,6ebXffTl4do,@eight-forty,2026-06-22T14:08:09Z,0,i don’t give a damn about gas prices. i want this war resolved,LABEL_0,0.824767529964447,Anti,[],"[""gas prices"", ""damn"", ""prices"", ""give"", ""gas""]",8,"the, is, and, to, of"
5c06e2fbe2d8ba57,6ebXffTl4do,@nickt5641,2026-06-22T14:04:05Z,0,That's a garbage report,LABEL_0,0.9564042091369629,Anti,[],"[""report"", ""that""]",4,"cbs, news, is, fake, the"
1694643be313d8d0,6ebXffTl4do,@craigdouglas9309,2026-06-22T01:46:10Z,0,The Sold Out Network News Channel,LABEL_1,0.8450558185577393,Neutral,[],"[""sold"", ""network"", ""channel"", ""news channel"", ""news""]",-1,
07bb258909d14e78,6ebXffTl4do,@jasonb6116,2026-06-22T01:42:34Z,0,CBS is liberal propaganda,LABEL_0,0.8748806715011597,Anti,"[{""text"": ""CBS"", ""label"": ""ORG""}]","[""liberal"", ""propaganda"", ""cbs is"", ""cbs"", ""is""]",4,"cbs, news, is, fake, the"
e52209b03da77ce5,6ebXffTl4do,@larrymoore8094,2026-06-22T01:46:11Z,0,"More problems than it solved…yup. So we sit on our duffs like Biden and the people before him and let Iran do as they wish. Even Obummer sending them pallets of cash… it’s a never ending conflict, and no one has a solution.",LABEL_0,0.7604345083236694,Anti,"[{""text"": ""Biden"", ""label"": ""PERSON""}, {""text"": ""Iran"", ""label"": ""GPE""}]","[""and"", ""than it"", ""cash"", ""of cash"", ""sending""]",3,"the, to, he, trump, and"
7c9bd8bc3a7bc612,6ebXffTl4do,@ToindLine,2026-06-22T13:09:54Z,0,"Why doesn’t the U.S. give some money to Iranians who suffered, especially if they could help change the regime? Doesn’t the U.S. need them?",LABEL_0,0.6097645163536072,Anti,"[{""text"": ""U.S."", ""label"": ""GPE""}, {""text"": ""Iranians"", ""label"": ""NORP""}, {""text"": ""U.S."", ""label"": ""GPE""}]","[""doesn"", ""especially"", ""they could"", ""money to"", ""change the""]",2,"the, to, you, of, iran"
33390b52bdf89d98,6ebXffTl4do,@The_Quiet_Room_Study_Music,2026-06-22T13:09:16Z,0,Trump makes threats. Iran closes the straits. Trump rolls over like the chump that he is!,LABEL_0,0.8509399890899658,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Iran"", ""label"": ""GPE""}]","[""the straits"", ""chump"", ""makes threats"", ""straits"", ""rolls""]",9,"the, to, trump, is, iran"
8d504def0df2749f,6ebXffTl4do,@gabrielahunt3175,2026-06-22T09:07:04Z,0,TRUMP SHOULD BE CRAWLING BACK TO IRAN AND THE TABLE FOR NEGOTIATIONS,LABEL_0,0.5644492506980896,Anti,"[{""text"": ""TRUMP SHOULD BE CRAWLING BACK"", ""label"": ""ORG""}]","[""should be"", ""the table"", ""table"", ""trump should"", ""back to""]",5,"the, and, of, is, to"
4fd283345acd1460,6ebXffTl4do,@mohammedkhan9545,2026-06-22T13:06:55Z,0,"Why USA still so brutal, so ruthless on Iran even after murdering 50 political, military and intelligence high officials.",LABEL_0,0.941712498664856,Anti,"[{""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""50"", ""label"": ""CARDINAL""}]","[""so"", ""officials"", ""ruthless"", ""brutal"", ""50""]",1,"of, so, the, and, his"
eb40a898b43d556e,6ebXffTl4do,@GOD-help-us-all,2026-06-22T01:47:33Z,0,FINISH THE JOB. iran IS NEVER GOING TO BE HONEST..,LABEL_0,0.7782819271087646,Anti,"[{""text"": ""iran"", ""label"": ""GPE""}, {""text"": ""NEVER GOING TO BE HONEST"", ""label"": ""ORG""}]","[""finish"", ""the job"", ""is never"", ""finish the"", ""iran is""]",9,"the, to, trump, is, iran"
d443abe7c48504b1,6ebXffTl4do,@AllProCont-i3r,2026-06-22T13:06:28Z,0,BOYCOTT LOSER BARI WEISS & THE NEW CBS PROPAGANDA NETWORK,LABEL_1,0.7600128650665283,Neutral,"[{""text"": ""NETWORK"", ""label"": ""ORG""}]","[""network"", ""cbs propaganda"", ""the new"", ""boycott"", ""bari""]",-1,
8f3c63ffc05e4507,6ebXffTl4do,@theetrue4083,2026-06-22T13:02:18Z,0,you s. president trump really has no say regarding who or how a nation is attacked; it is all according to the direction of the zionism israel leadership; he just needs to learn better who to listen to: i trust and serve god’s word to life eternal.,LABEL_1,0.5636950135231018,Neutral,"[{""text"": ""zionism"", ""label"": ""NORP""}, {""text"": ""israel"", ""label"": ""GPE""}]","[""to"", ""who"", ""according to"", ""nation is"", ""according""]",-1,
ee2d52bc2bfe9d6f,6ebXffTl4do,@SouthStar-u7u,2026-06-22T14:22:09Z,0,"Look, the failure of past , the past stupy are very tough to clear, frank lee , to get unstupe.",LABEL_0,0.5845906734466553,Anti,"[{""text"": ""frank lee"", ""label"": ""PERSON""}]","[""past"", ""the past"", ""tough"", ""lee"", ""failure of""]",9,"the, to, trump, is, iran"
fbcd251d7cc788d9,6ebXffTl4do,@aly8380,2026-06-22T01:42:24Z,0,"Threatening this threatening that. Trump talks too much. Speak softly and carry a big stick. Trump can't even win a spat with an Italian woman. laughing out loud Iran like Meloni is making Trump look like a ""chump.""",LABEL_0,0.9242043495178223,Anti,"[{""text"": ""Italian"", ""label"": ""NORP""}, {""text"": ""Iran"", ""label"": ""GPE""}, {""text"": ""Meloni"", ""label"": ""PERSON""}, {""text"": ""Trump"", ""label"": ""PERSON""}]","[""threatening"", ""like"", ""trump"", ""trump look"", ""chump""]",9,"the, to, trump, is, iran"
fecfc1ceeb36fdd6,6ebXffTl4do,@RhymesandRevelations1,2026-06-22T01:36:43Z,0,Do you think ANY Democrat will say anything positive done by a Republican President? That was a waste of time.,LABEL_0,0.904923677444458,Anti,"[{""text"": ""Democrat"", ""label"": ""NORP""}, {""text"": ""Republican"", ""label"": ""NORP""}]","[""that was"", ""say anything"", ""democrat"", ""do you"", ""positive""]",8,"the, is, and, to, of"
90c7f933715f772f,6ebXffTl4do,@Oshiiiiiiiiiiii,2026-06-22T01:39:14Z,0,I don’t want President Vance! He is a liar.,LABEL_0,0.9521106481552124,Anti,"[{""text"": ""Vance"", ""label"": ""PERSON""}]","[""don want"", ""liar"", ""vance"", ""want"", ""he is""]",0,"he, trump, the, but, and"
9a7839aacf1bc056,6ebXffTl4do,@jtangalang,2026-06-22T15:28:08Z,0,Not one mention that Isreal has completely undermined the peace agreement,LABEL_0,0.8339018225669861,Anti,"[{""text"": ""one"", ""label"": ""CARDINAL""}, {""text"": ""Isreal"", ""label"": ""ORG""}]","[""mention"", ""not one"", ""isreal"", ""peace agreement"", ""completely""]",4,"cbs, news, is, fake, the"
8eeca27bd09afc73,6ebXffTl4do,@ydne,2026-06-22T01:37:03Z,0,"However the Hormuz precedent ended up being set, the world can't exist in its current economic form with it.",LABEL_0,0.7353388667106628,Anti,"[{""text"": ""Hormuz"", ""label"": ""PERSON""}]","[""economic"", ""current"", ""however"", ""hormuz"", ""set""]",3,"the, to, he, trump, and"
57e6e57654d1fdc9,6ebXffTl4do,@ToneStevens,2026-06-22T01:37:15Z,0,That poll was only given to one set of voters .,LABEL_1,0.7018588781356812,Neutral,[],"[""was only"", ""voters"", ""given"", ""that poll"", ""set""]",-1,
fc3ec585cbf6c2b3,6ebXffTl4do,@Andy-pz1pl,2026-06-22T15:14:37Z,0,Trump is the Orange Clown 🤡 nobody takes seriously!,LABEL_0,0.9693356156349182,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""the Orange Clown \ud83e\udd21"", ""label"": ""ORG""}]","[""the orange"", ""seriously"", ""orange"", ""nobody"", ""clown""]",3,"the, to, he, trump, and"
1b94c1e67197fe8c,6ebXffTl4do,@Camaro_540,2026-06-22T01:37:27Z,0,"No great loss, the first deal document wasn't very good anyways.",LABEL_0,0.6574462056159973,Anti,"[{""text"": ""first"", ""label"": ""ORDINAL""}]","[""loss"", ""wasn"", ""the first"", ""first"", ""great""]",3,"the, to, he, trump, and"
3a5df5297dee4627,6ebXffTl4do,@davidlee50,2026-06-22T01:37:47Z,0,Trump needs Medical Exam.this is the same problem we had with Biden. I'm speaking out because I can see and view this about him from multiple Media Feeds.,LABEL_0,0.568128228187561,Anti,"[{""text"": ""Trump"", ""label"": ""ORG""}, {""text"": ""Medical Exam.this"", ""label"": ""ORG""}, {""text"": ""Biden"", ""label"": ""PERSON""}]","[""view"", ""about him"", ""speaking"", ""trump needs"", ""can see""]",3,"the, to, he, trump, and"
63ef538ee020207e,6ebXffTl4do,@MrChristo452,2026-06-22T01:37:47Z,0,"If Trump just shut the hell up, and close his mouth, will makes us safer.",LABEL_0,0.6102121472358704,Anti,"[{""text"": ""Trump"", ""label"": ""PERSON""}]","[""just shut"", ""shut the"", ""hell up"", ""trump just"", ""shut""]",3,"the, to, he, trump, and"
91c3695e3a118b29,6ebXffTl4do,@OurHouseofLife,2026-06-22T15:09:49Z,0,It's worth the cost if we get it done. The kindest way to end a war is quickly.,LABEL_2,0.4901023209095001,Pro,[],"[""it done"", ""worth the"", ""if we"", ""it"", ""we get""]",0,"the, to, is, it, war"
5084b984234e6fbf,6ebXffTl4do,@dharmatmma,2026-06-22T01:39:14Z,0,😂😂 Pakistan mediator - ha ha ha - fool of fools 😂😂😂😂,LABEL_0,0.7920935153961182,Anti,"[{""text"": ""Pakistan"", ""label"": ""GPE""}]","[""pakistan"", ""fools"", ""fool"", ""of""]",7,"and, not, he, the, they"
237fe2d33af00ca5,6ebXffTl4do,@charlessmith1144,2026-06-22T01:41:55Z,0,CBSSucks.,LABEL_0,0.9670168161392212,Anti,[],[],0,"he, trump, the, but, and"
